,episode_length,ep_reward,episodes,total_step,average_return
0,20,0.010452455225472335,99,2000,-0.5491619517411219
1,20,0.9554992389696834,199,4000,0.10756386914259897
2,20,-0.9696677335947659,299,6000,0.049427926932123174
3,20,0.00010601768338847073,399,8000,0.21326243271686476
4,20,0.9341130263413808,499,10000,0.16207935670403004
5,20,2.792930901336982,599,12000,0.12991343225247745
6,20,-7.302003581910466e-05,699,14000,0.05603268543107732
7,20,-0.941491230910453,799,16000,0.14929218345672676
8,20,2.485207233826614e-05,899,18000,0.17876770816152981
9,20,2.1951781541962312e-05,999,20000,0.11213441629432479
10,20,-0.9285290578984853,1099,22000,0.195003857009751
11,20,-0.00010877624251626195,1199,24000,0.3253893517570517
12,20,-0.9283043432585963,1299,26000,0.05576688126757932
13,20,0.9244430413443586,1399,28000,0.22227482114684463
14,20,0.926729475185581,1499,30000,0.27838286675439006
15,20,-1.6978224960495503e-05,1599,32000,0.23987639755861015
16,20,-0.00012513535081581928,1699,34000,0.2753412413918815
17,20,-8.003257493938154e-05,1799,36000,0.3825762617910953
18,20,0.9091168972080755,1899,38000,0.21830185390440565
19,20,0.9099318324067931,1999,40000,0.37301695820043856
20,20,0.907980166160377,2099,42000,0.2818104580379527
21,20,0.908422932863417,2199,44000,0.24497599511999685
22,20,1.8136794220476795,2299,46000,0.30856018208023456
23,20,0.9055434184466058,2399,48000,0.35359030049980317
24,20,-1.8020424132804818,2499,50000,0.2527781191206864
25,20,0.9033917177605972,2599,52000,0.27967997723213883
26,20,0.9063840269444231,2699,54000,0.40712740781623863
27,20,-6.572653463809974e-05,2799,56000,0.25388225411102033
28,20,1.8166088725206953,2899,58000,0.40896680164900867
29,20,1.1209228160113938e-06,2999,60000,0.3638724252481652
30,20,0.9139379189374374,3099,62000,0.2732593704554831
31,20,-2.5888345899116594e-05,3199,64000,0.42060862440340296
32,20,0.9153580497636884,3299,66000,0.5120310587428463
33,20,-0.9148562156951229,3399,68000,0.43958010812729276
34,20,0.00026937883630751003,3499,70000,0.3660124819443309
35,20,-1.543808156834192e-05,3599,72000,0.32956653104714967
36,20,-1.2511895621902802e-05,3699,74000,0.4029022739194329
37,20,-0.0003060189780528244,3799,76000,0.6850262081203731
38,20,-0.9109828382298408,3899,78000,0.4555070288721656
39,20,-1.8223979777311163,3999,80000,0.3370971719869102
40,20,0.9105984427155669,4099,82000,0.5557403698778456
41,20,2.725175590529135,4199,84000,0.5273670978728604
42,20,0.00013139634152659063,4299,86000,0.38190864732791924
43,20,0.9133683450661696,4399,88000,0.5018523249216525
44,20,0.9137433195209884,4499,90000,0.3926170571296857
45,20,-0.9131578264716262,4599,92000,0.3744609768054894
46,20,-0.9147588902941137,4699,94000,0.40202214166027095
47,20,-0.9145749146297685,4799,96000,0.4389731145515045
48,20,4.479003151702798e-06,4899,98000,0.5122436349079604
49,20,0.9137802719946638,4999,100000,0.4021744230469237
50,20,1.825153728202698,5099,102000,0.7119637231817088
51,20,-0.00029158885716606964,5199,104000,0.47483072732140635
52,20,2.0947946669847006e-05,5299,106000,0.47432104065306113
53,20,-4.372286932208258e-05,5399,108000,0.3745489484818295
54,20,-1.9398441878482053e-05,5499,110000,0.5948916911461994
55,20,-8.717931186374983e-05,5599,112000,0.4394394124143388
56,20,-0.0002686594324904368,5699,114000,0.43060685849335967
57,20,0.9155957457250032,5799,116000,0.4487671139952839
58,20,0.9145123943101755,5899,118000,0.49434686769179725
59,20,1.8304284246292488,5999,120000,0.3659318302805379
60,20,0.9160613480135407,6099,122000,0.38439726780150557
61,20,-5.5250568255504895e-05,6199,124000,0.6046582074244653
62,20,-0.00017535613665575767,6299,126000,0.5222363611652995
63,20,0.9152281335239117,6399,128000,0.48527889168885013
64,20,-1.8303059069851846,6499,130000,0.4576569365083504
65,20,-1.2862536227231658e-05,6599,132000,0.575779046713279
66,20,0.9126931090286898,6699,134000,0.4564881137953317
67,20,-8.05232776146525e-06,6799,136000,0.5381964436899725
68,20,0.9120846506638005,6899,138000,0.6655615526117213
69,20,0.9124727508269738,6999,140000,0.5474364944913109
70,20,-0.9132572921712714,7099,142000,0.5202569080419306
71,20,-0.9134149191108143,7199,144000,0.5751923475153802
72,20,1.4767262196402342e-06,7299,146000,0.5849056927251803
73,20,0.9141933278032305,7399,148000,0.7407045612364552
74,20,-3.267776883175699e-05,7499,150000,0.5581023265117786
75,20,-2.1891798410833552e-05,7599,152000,0.5033581691882822
76,20,-2.4113447286255862e-05,7699,154000,0.6223762463740596
77,20,-2.580171041977053e-05,7799,156000,0.8334587499437389
78,20,1.831546671068791,7899,158000,0.7235815765981439
79,20,-1.0189593849130318e-05,7999,160000,0.5497051255808465
80,20,-5.70236493804277e-05,8099,162000,0.7236910432377397
81,20,1.831107173896988,8199,164000,0.6959572206255378
82,20,0.9151420199220199,8299,166000,0.7047299106062465
83,20,-1.0157650778941374e-05,8399,168000,0.6956153730453388
84,20,0.0,8499,170000,0.8697915426900558
85,20,0.9155805063444268,8599,172000,0.6866059459446754
86,20,0.9162968639336937,8699,174000,0.6046836656847189
87,20,-4.936921768283753e-06,8799,176000,0.6779325128925322
88,20,-3.2715334092436876e-05,8899,178000,0.63290818305195
89,20,-2.227122363418488e-06,8999,180000,0.5961708074347296
90,20,0.9179895159374333,9099,182000,0.5505457372690615
91,20,0.9186876043161505,9199,184000,0.707148522835134
92,20,-1.3290229540996457e-05,9299,186000,0.7536783011623522
93,20,-6.772009467637119e-07,9399,188000,0.652945008254336
94,20,0.9193500459712721,9499,190000,0.8737184059769281
95,20,-1.955380879015145e-05,9599,192000,0.7719154873679221
96,20,-0.0001266482489333809,9699,194000,0.6982498494827815
97,20,0.9190995934692466,9799,196000,0.6524561803179004
98,20,-3.023142287428282e-05,9899,198000,0.7262569579317791
99,20,0.9207608805431778,9999,200000,0.8190676744768101
